Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
easy-day-set-ecru,Easy Day Set - Ecru,"<div class=""product-description"">Slow down. That’s where this set belongs.<br>The Easy Day Set is built for days that don’t ask for too much - just ease, comfort, and a sense of being put together without trying.<br>The shirt leads with familiarity. A classic collar, a clean front placket, and a relaxed fit that moves with you. Vertical panel construction adds quiet structure, while hand-embroidered French knots trace along the seams - subtle and tactile. A curved hem lets you wear it your way, tucked or left out, without overthinking. Structured cuffs keep it grounded.<br>The pant balances it out. Tailored, straight, and easy through the leg - designed to sit clean without feeling restrictive. It completes the set with the same intention: simple, but not basic.<br>In undyed Kala cotton, the ecru tone is exactly as the fabric is born : untouched, unprocessed, honest.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Kala Cotton <br>Color: Ecru<br>Shirt Fit: Relaxed, Length: 25""<br>Pant Fit: Tailored Straight Fit, Length: 40"" across all sizes<br>Model Fit: Model is 5'7""/ wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water only<br>● Use a mild detergent<br>● Wash separately, especially during initial washes<br>● Air dry in shade; avoid direct sunlight<br>● Do not wring or scrub harshly<br>● Iron on low heat, inside out<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: allow the fabric to breathe between wears<br>● Spot clean gently when needed<br><br>Note :<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Shirt,"Ecru, Shirt",true,Size,XS,,,,,,,,WS01- WP03-Ecru-XS,0.0,shopify,10,deny,manual,13380.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03024.jpg?v=1775122561,1,,false,,,,kg,,,active
easy-day-set-ecru,,,,,,,,,S,,,,,,,,WS01- WP03-Ecru-S,0.0,shopify,10,deny,manual,13380.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03032.jpg?v=1775122573,2,,,,,,kg,,,
easy-day-set-ecru,,,,,,,,,M,,,,,,,,WS01- WP03-Ecru-M,0.0,shopify,10,deny,manual,13380.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03050.jpg?v=1775122578,3,,,,,,kg,,,
easy-day-set-ecru,,,,,,,,,L,,,,,,,,WS01- WP03-Ecru-L,0.0,shopify,10,deny,manual,13380.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03053.jpg?v=1775122584,4,,,,,,kg,,,
easy-day-set-ecru,,,,,,,,,XL,,,,,,,,WS01- WP03-Ecru-XL,0.0,shopify,10,deny,manual,13380.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03059.jpg?v=1775122590,5,,,,,,kg,,,
curve-set-pearl-white,Curve Set - Pearl White,"<div class=""product-description"">In pearl white, structure meets ease.<br>The Curve Set reimagines everyday essentials to better fit your lifestyle. It begins with a distinctive neckline, structured and individual, designed to be the first thing you notice.<br>The silhouette is elongated and clean, creating a look that feels put together without effort. A sleek centre slit introduces movement while keeping the overall form balanced and minimal.<br>Paired with straight leg trousers in hemp, the contrast in fabrics is intentional. The monochrome palette in pearl white brings a sense of ease while still feeling polished.<br>Desk, coffee, everything in between.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Hemp Cotton<br>Color: Pearl White<br>Top Fit: Comfort Fit, Structured Waist and Hip, Length: 50""<br>Pant Fit: Tailored Straight Fit, Length: 40"" across all sizes<br>Model Fit: Model is 5'7"" / wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water<br>● Use a gentle detergent<br>● Machine wash on a mild cycle or hand wash<br>● Air dry preferred, or tumble dry on low heat<br>● Iron on low heat<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: air between wears<br>● Spot clean for small stains instead of full washing<br><br>Note:<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Co-ord Set,"Co-ord Set, Pearl White",true,Size,XS,,,,,,,,WK01-WP03-A-PearlWhite-XS,0.0,shopify,10,deny,manual,14480.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04280.jpg?v=1775122528,1,,false,,,,kg,,,active
curve-set-pearl-white,,,,,,,,,S,,,,,,,,WK01-WP03-A-PearlWhite-S,0.0,shopify,10,deny,manual,14480.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04283.jpg?v=1775122533,2,,,,,,kg,,,
curve-set-pearl-white,,,,,,,,,M,,,,,,,,WK01-WP03-A-PearlWhite-M,0.0,shopify,10,deny,manual,14480.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04286.jpg?v=1775122539,3,,,,,,kg,,,
curve-set-pearl-white,,,,,,,,,L,,,,,,,,WK01-WP03-A-PearlWhite-L,0.0,shopify,10,deny,manual,14480.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04291.jpg?v=1775122544,4,,,,,,kg,,,
curve-set-pearl-white,,,,,,,,,XL,,,,,,,,WK01-WP03-A-PearlWhite-XL,0.0,shopify,10,deny,manual,14480.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04298.jpg?v=1775122550,5,,,,,,kg,,,
curve-set-pearl-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04322.jpg?v=1775122556,6,,,,,,,,,
arc-dress-soft-teal,Arc Dress - Soft Teal,"<div class=""product-description"">In soft teal, the detail rises to the surface.<br>The Arc Dress is defined by its shoulders, where craft meets form. Hand-embroidered panels carry french knots, wooden beads, and shell accents, placed to draw ones eye.<br>The rest of the dress holds back. A clean neckline, an easy flare, and a silhouette that moves without effort.<br>It’s a piece that lets its detail breathe. Pockets, always. <br>Work, wander, everything in between.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Hemp Cotton<br>Color: Azo free dyed Soft Teal<br>Dress Fit: Relaxed fit through the hip and waist, Length:52""<br>Model Fit: Model is 5'7"" / wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water<br>● Use a gentle detergent<br>● Machine wash on a mild cycle or hand wash<br>● Air dry preferred, or tumble dry on low heat<br>● Iron on low heat<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: air between wears<br>● Spot clean for small stains instead of full washing<br><br>Note:<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Soft Teal",true,Size,XS,,,,,,,,WD11-SoftTeal-XS,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04356.jpg?v=1775122501,1,,false,,,,kg,,,active
arc-dress-soft-teal,,,,,,,,,S,,,,,,,,WD11-SoftTeal-S,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04357.jpg?v=1775122506,2,,,,,,kg,,,
arc-dress-soft-teal,,,,,,,,,M,,,,,,,,WD11-SoftTeal-M,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04361.jpg?v=1775122511,3,,,,,,kg,,,
arc-dress-soft-teal,,,,,,,,,L,,,,,,,,WD11-SoftTeal-L,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04367.jpg?v=1775122517,4,,,,,,kg,,,
arc-dress-soft-teal,,,,,,,,,XL,,,,,,,,WD11-SoftTeal-XL,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04371.jpg?v=1775122521,5,,,,,,kg,,,
arc-dress-dusty-black,Arc Dress - Dusty Black,"<div class=""product-description"">In dusty black, the detail rises to the surface.<br>The Arc Dress is defined by its shoulders, where craft meets form. Hand-embroidered panels carry french knots, wooden beads, and shell accents, placed to draw ones eye.<br>The rest of the dress holds back. A clean neckline, an easy flare, and a silhouette that moves without effort. <br>It’s a piece that lets its detail breathe. Pockets, as always. <br>Work, wander, everything in between.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Hemp Cotton<br>Color: Azo free dyed Dusty Black<br>Dress Fit: Relaxed fit through the hip and waist, Length: 52""<br>Model Fit: Model is 5'6""/ wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water<br>● Use a gentle detergent<br>● Machine wash on a mild cycle or hand wash<br>● Air dry preferred, or tumble dry on low heat<br>● Iron on low heat<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: air between wears<br>● Spot clean for small stains instead of full washing<br><br>Note:<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Dusty Black",true,Size,XS,,,,,,,,WD11-DustyBlack-XS,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04118.jpg?v=1775122474,1,,false,,,,kg,,,active
arc-dress-dusty-black,,,,,,,,,S,,,,,,,,WD11-DustyBlack-S,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04126.jpg?v=1775122479,2,,,,,,kg,,,
arc-dress-dusty-black,,,,,,,,,M,,,,,,,,WD11-DustyBlack-M,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04127.jpg?v=1775122485,3,,,,,,kg,,,
arc-dress-dusty-black,,,,,,,,,L,,,,,,,,WD11-DustyBlack-L,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04142.jpg?v=1775122491,4,,,,,,kg,,,
arc-dress-dusty-black,,,,,,,,,XL,,,,,,,,WD11-DustyBlack-XL,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04143.jpg?v=1775122496,5,,,,,,kg,,,
effortless-dress-pearl-white,Effortless Dress - Pearl White,"<div class=""product-description"">Some silhouettes know how to stand still and still command attention.<br>The Effortless Dress is exactly that, a long, uninterrupted line that holds its ground without excess. Clean and considered, the silhouette lets the collar lead. Structured and softly sculpted, it frames the neckline with intent, turning a minimal form into something perposeful.<br>Nothing rushed. Nothing unnecessary.<br>A straight fall, a subtle side slit for ease, and proportions that feel lived in from the first wear.<br>Pockets - deep, functional, and expected.<br>The dress has already thought it through.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Hemp Cotton<br>Color: Pearl White<br>Dress Fit: Comfort, Length-52""<br>Model Fit: Model is 5'6"" / wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water<br>● Use a gentle detergent<br>● Machine wash on a mild cycle or hand wash<br>● Air dry preferred, or tumble dry on low heat<br>● Iron on low heat<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: air between wears<br>● Spot clean for small stains instead of full washing<br><br>Note:<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Pearl White",true,Size,XS,,,,,,,,WD10-PearlWhite-XS,0.0,shopify,10,deny,manual,11890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04337.jpg?v=1775122412,1,,false,,,,kg,,,active
effortless-dress-pearl-white,,,,,,,,,S,,,,,,,,WD10-PearlWhite-S,0.0,shopify,10,deny,manual,11890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04338.jpg?v=1775122418,2,,,,,,kg,,,
effortless-dress-pearl-white,,,,,,,,,M,,,,,,,,WD10-PearlWhite-M,0.0,shopify,10,deny,manual,11890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04339.jpg?v=1775122423,3,,,,,,kg,,,
effortless-dress-pearl-white,,,,,,,,,L,,,,,,,,WD10-PearlWhite-L,0.0,shopify,10,deny,manual,11890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04346_copy.jpg?v=1775122439,4,,,,,,kg,,,
effortless-dress-pearl-white,,,,,,,,,XL,,,,,,,,WD10-PearlWhite-XL,0.0,shopify,10,deny,manual,11890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04346.jpg?v=1775122445,5,,,,,,kg,,,
effortless-dress-pearl-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04348_copy.jpg?v=1775122457,6,,,,,,,,,
effortless-dress-pearl-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04348.jpg?v=1775122463,7,,,,,,,,,
effortless-dress-sage-green,Effortless Dress - Sage Green,"<div class=""product-description"">Some silhouettes know how to stand still and still command attention.<br>The Effortless Dress is exactly that, a long, uninterrupted line that holds its ground without excess. Clean and considered, the silhouette lets the collar lead. Structured and softly sculpted, it frames the neckline with intent, turning a minimal form into something perposeful.<br>Nothing rushed. Nothing unnecessary.<br>A straight fall, a subtle side slit for ease, and proportions that feel lived in from the first wear.<br>Pockets - deep, functional, and expected.<br>The dress has already thought it through.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: 100% Hemp<br>Color: Yarn dyed Sage Green<br>Dress Fit- Comfort, Length- 52""<br>Model Fit: Model is 5'7""/ wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water (below 30°C) <br>● Use a mild, pH-neutral detergent <br>● Hand wash or gentle machine cycle <br>● Air dry in shade; avoid high heat      <br>● Iron on low to medium heat, preferably when slightly damp <br>● Avoid bleach and harsh chemicals <br>● Do not overwash: air between wears to keep it fresh <br>● Spot clean when possible instead of full washing <br><br>Note :<br>● Wash separately for the first few washes, as slight colour release may occur. <br>● Garments with hand embroidery are best cared for through dry cleaning. <br>● Subtle variations in colour and texture are natural. Each piece is unique. Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Sage Green",true,Size,XS,,,,,,,,WD10-SageGreen-XS,0.0,shopify,10,deny,manual,11890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03871.jpg?v=1775122372,1,,false,,,,kg,,,active
effortless-dress-sage-green,,,,,,,,,S,,,,,,,,WD10-SageGreen-S,0.0,shopify,10,deny,manual,11890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03877.jpg?v=1775122378,2,,,,,,kg,,,
effortless-dress-sage-green,,,,,,,,,M,,,,,,,,WD10-SageGreen-M,0.0,shopify,10,deny,manual,11890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03880.jpg?v=1775122384,3,,,,,,kg,,,
effortless-dress-sage-green,,,,,,,,,L,,,,,,,,WD10-SageGreen-L,0.0,shopify,10,deny,manual,11890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03887.jpg?v=1775122389,4,,,,,,kg,,,
effortless-dress-sage-green,,,,,,,,,XL,,,,,,,,WD10-SageGreen-XL,0.0,shopify,10,deny,manual,11890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03899.jpg?v=1775122394,5,,,,,,kg,,,
effortless-dress-sage-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03902.jpg?v=1775122401,6,,,,,,,,,
effortless-dress-sage-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03911.jpg?v=1775122406,7,,,,,,,,,
daylight-dress-sage-green,Daylight Dress - Sage Green,"<div class=""product-description"">Short dresses rarely have this much to say.<br>The Daylight Dress is built on restraint, where a structured collar does the work of framing, shaping, and defining. Clean and considered brings a sense of polish without feeling rigid.<br>Hand-embroidered French knots appear in small, irregular clusters along the collar and the hem giving it a subtel feel. Each one slightly different, each one intentional.<br>The silhouette is easy, falling straight with just enough room to move. It’s the kind of piece that settles into your day without asking for attention.<br>Pockets are included, of course.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: 100% Hemp<br>Color: Yarn dyed Sage Green<br>Dress Fit: Relaxed fit through the hip and waist, Length: 33""<br>Model Fit: Model is 5'6""/ wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water (below 30°C) <br>● Use a mild, pH-neutral detergent <br>● Hand wash or gentle machine cycle <br>● Air dry in shade; avoid high heat      <br>● Iron on low to medium heat, preferably when slightly damp <br>● Avoid bleach and harsh chemicals <br>● Do not overwash: air between wears to keep it fresh <br>● Spot clean when possible instead of full washing <br><br>Note :<br>● Wash separately for the first few washes, as slight colour release may occur. <br>● Garments with hand embroidery are best cared for through dry cleaning. <br>● Subtle variations in colour and texture are natural. Each piece is unique. Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Sage Green",true,Size,XS,,,,,,,,WD08-SageGreen-XS,0.0,shopify,10,deny,manual,8890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03819.jpg?v=1775122344,1,,false,,,,kg,,,active
daylight-dress-sage-green,,,,,,,,,S,,,,,,,,WD08-SageGreen-S,0.0,shopify,10,deny,manual,8890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03829.jpg?v=1775122349,2,,,,,,kg,,,
daylight-dress-sage-green,,,,,,,,,M,,,,,,,,WD08-SageGreen-M,0.0,shopify,10,deny,manual,8890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03843.jpg?v=1775122355,3,,,,,,kg,,,
daylight-dress-sage-green,,,,,,,,,L,,,,,,,,WD08-SageGreen-L,0.0,shopify,10,deny,manual,8890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03848.jpg?v=1775122360,4,,,,,,kg,,,
daylight-dress-sage-green,,,,,,,,,XL,,,,,,,,WD08-SageGreen-XL,0.0,shopify,10,deny,manual,8890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03851.jpg?v=1775122366,5,,,,,,kg,,,
rosette-dress-rust-bloom,Rosette Dress - Rust Bloom,"<div class=""product-description"">A front-wrap dress that lets simplicity shine, celebrating effortless style in every curve.The Rosette Dress features an asymmetric wrap and a naturally falling V-neckline, creating effortless shape and elegance.The diagonal front creates movement across the body, subtle but defined, giving the silhouette its structure.<br>Along the neckline and running through the wrap, hand-embroidered French knots appear in irregular clusters - imperfect and intentional. Fabric-covered buttons fasten the wrap, becoming both closure and detail.<br>Pockets. Real ones.<br>In rust bloom, a tone that shifts with light - warm in the day, deeper as it settles.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Hemp Cotton<br>Color: Azo free dyed Rust Bloom<br>Dress Fit: Comfort, Length: 36.5""<br>Model Fit: Model is 5'7"" / wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water<br>● Use a gentle detergent<br>● Machine wash on a mild cycle or hand wash<br>● Air dry preferred, or tumble dry on low heat<br>● Iron on low heat<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: air between wears<br>● Spot clean for small stains instead of full washing<br><br>Note:<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Rust Bloom",true,Size,XS,,,,,,,,WD07-RustBloom-XS,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03771.jpg?v=1775122321,1,,false,,,,kg,,,active
rosette-dress-rust-bloom,,,,,,,,,S,,,,,,,,WD07-RustBloom-S,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03778.jpg?v=1775122328,2,,,,,,kg,,,
rosette-dress-rust-bloom,,,,,,,,,M,,,,,,,,WD07-RustBloom-M,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03787.jpg?v=1775122333,3,,,,,,kg,,,
rosette-dress-rust-bloom,,,,,,,,,L,,,,,,,,WD07-RustBloom-L,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03804.jpg?v=1775122338,4,,,,,,kg,,,
rosette-dress-rust-bloom,,,,,,,,,XL,,,,,,,,WD07-RustBloom-XL,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,,,,,,,,kg,,,
twofold-dress-rust-bloom,Twofold Dress - Rust Bloom,"<div class=""product-description"">Two colours. One silhouette. Exactly as intended.<br>The Twofold Dress is a quiet play with contrast - a half-and-half construction where dusty black meets rust bloom in a clean line. The seam isn’t hidden; it’s where the story unfolds. French knots, wooden beads, and shell trace the meeting point, giving structure some movement.<br>An asymmetric neckline adds edge. The straight silhouette falls with ease, while the relaxed sleeves keep it grounded in comfort. A side slit breaks the line - subtle, but intentional - allowing movement without distraction.<br>of course we have Pockets.<br>A statement, without ever announcing itself. </div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Hemp Cotton<br>Color: Azo free dyed Rust Bloom and Dusty Black<br>Dress Fit: Relaxed, Length: 52""<br>Model Fit: Model is 5'6"" / wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water<br>● Use a gentle detergent<br>● Machine wash on a mild cycle or hand wash<br>● Air dry preferred, or tumble dry on low heat<br>● Iron on low heat<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: air between wears<br>● Spot clean for small stains instead of full washing<br><br>Note:<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Rust Bloom",true,Size,XS,,,,,,,,WD05-RustBloom-XS,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03738.jpg?v=1775122278,1,,false,,,,kg,,,active
twofold-dress-rust-bloom,,,,,,,,,S,,,,,,,,WD05-RustBloom-S,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03739.jpg?v=1775122283,2,,,,,,kg,,,
twofold-dress-rust-bloom,,,,,,,,,M,,,,,,,,WD05-RustBloom-M,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03745.jpg?v=1775122289,3,,,,,,kg,,,
twofold-dress-rust-bloom,,,,,,,,,L,,,,,,,,WD05-RustBloom-L,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03752.jpg?v=1775122294,4,,,,,,kg,,,
twofold-dress-rust-bloom,,,,,,,,,XL,,,,,,,,WD05-RustBloom-XL,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03754.jpg?v=1775122300,5,,,,,,kg,,,
twofold-dress-rust-bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03759.jpg?v=1775122305,6,,,,,,,,,
twofold-dress-rust-bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03763.jpg?v=1775122310,7,,,,,,,,,
twofold-dress-rust-bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03767.jpg?v=1775122316,8,,,,,,,,,
flora-dress-rust-bloom,Flora Dress - Rust Bloom,"<div class=""product-description"">Turn around. That’s where it gets interesting.<br>The Flora Dress is a sleeveless A-line cut dress that moves with ease - fluid and easy to wear through long days. The rust bloom tone holds warmth, while delicate embroidery at the neckline frames the front with detail.<br>The back shifts the piece entirely. A deep open back, held by structured straps and finished with fabric buttons - intentional and just enough to grab your attention.<br>With pockets too!<br>Something you reach for without planning, and keep on longer than expected.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Hemp Cotton<br>Color: Azo free dyed Rust Bloom<br>Dress Fit: Comfort Fit, Length: 52""<br>Model Fit: Model is 5'7"" / wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water<br>● Use a gentle detergent<br>● Machine wash on a mild cycle or hand wash<br>● Air dry preferred, or tumble dry on low heat<br>● Iron on low heat<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: air between wears<br>● Spot clean for small stains instead of full washing<br><br>Note:<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Rust Bloom",true,Size,XS,,,,,,,,WD04-RustBloom-XS,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03652.jpg?v=1775122258,1,,false,,,,kg,,,active
